,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
209,Madhya Pradesh,Raipur,GEN,Ramesh Bais,M,BJP,271599,Kayer Bhushan,M,INC,187120,84479,1989
210,Madhya Pradesh,Mahasamund,GEN,Vidyacharan Shukla,M,JD,243126,Pawan Diwan,M,INC,230232,12894,1989
211,Madhya Pradesh,Kanker,ST,Arvind Netam,M,INC,189631,Lambodar Baliyar,M,JD,143815,45816,1989
212,Madhya Pradesh,Bastar,ST,Mankuram Sodi,M,INC,101131,Sampat Singh Bhandari,M,BJP,64905,36226,1989
213,Madhya Pradesh,Durg,GEN,Purushottam Kaushik,M,JD,335131,Chhandulal Chandrakar,M,INC,225098,110033,1989
214,Madhya Pradesh,Rajnandgaon,GEN,Dharam Pal Gupta,M,BJP,249389,Shivendra Bahadur Singh,M,INC,179195,70194,1989
215,Madhya Pradesh,Balaghat,GEN,Kankar Munjare,M,IND,177870,K.D.Deshmukh,M,JD,167404,10466,1989
216,Madhya Pradesh,Mandla,ST,Mohan Lal,M,INC,199943,Anoop Singh,M,BJP,154708,45235,1989
217,Madhya Pradesh,Jabalpur,GEN,Baburao Pranjpe,M,BJP,273163,Ajainarain Mushra,M,INC,171391,101772,1989
218,Madhya Pradesh,Seoni,GEN,Prahlad Singh,M,BJP,204916,Gagri Shankar Mishra,M,INC,178391,26525,1989
219,Madhya Pradesh,Chhindwara,GEN,Kamal Nath,M,INC,211799,Madhav Lal Dube,M,JD,171695,40104,1989
220,Madhya Pradesh,Betul,GEN,Arif Beg,M,BJP,194266,Aslam Sherkhan,M,INC,153494,40772,1989
221,Madhya Pradesh,Hoshangabad,GEN,Sartaj Singh,M,BJP,278402,Rameshwar Nakhra,M,INC,210173,68229,1989
222,Madhya Pradesh,Bhopal,GEN,Sushil Chandra Verma,M,BJP,281169,K.N.Prachan,M,INC,177515,103654,1989
223,Madhya Pradesh,Vidisha,GEN,Raghav Ji,M,BJP,313329,Pratap Bhanu Krishnagopal,M,INC,177197,136132,1989
224,Madhya Pradesh,Rajgarh,GEN,Pyarela Khandelwar,M,BJP,289258,Digvijay Singh,M,INC,221834,67424,1989
225,Madhya Pradesh,Shajapur,SC,Phool Chand Verma,M,BJP,313804,Radha Krishan Malviya,M,INC,241423,72381,1989
226,Madhya Pradesh,Khandwa,GEN,Amritlal (Mannibhai),M,BJP,225915,Kalicharan Sakargaye,M,INC,136718,89197,1989
227,Madhya Pradesh,Khargone,GEN,Rameshwar Pathidar,M,BJP,251069,Subhashchandra Yadav,M,INC,210171,40898,1989
228,Madhya Pradesh,Dhar,ST,Suraj Bhanu Shiv Bhanu Solanki,M,INC,235912,Umarao Singh Parwat Singh,M,BJP,224141,11771,1989
229,Madhya Pradesh,Indore,GEN,Sumitra Mahajan,F,BJP,319123,Prakashchand Sethi,M,INC,207509,111614,1989
230,Madhya Pradesh,Ujjain,SC,Satyanarayan Jatiya,M,BJP,286232,Satyanarayan Pawar,M,INC,184038,102194,1989
231,Madhya Pradesh,Ratlam,ST,Dileepsingh Bhuria,M,INC,237473,Bhagwansingh Chohan,M,BJP,120516,116957,1989
232,Madhya Pradesh,Mandsaur,GEN,Laxminarayan Pandey,M,BJP,347504,Balkavi Bairagi (Nandramdas),M,INC,245179,102325,1989
233,Maharashtra,Rajapur,GEN,Madhu Dandavate,M,JD,241694,Shivaram Raje Bhonsle,M,INC,199324,42370,1989
234,Maharashtra,Ratnagiri,GEN,Nikam Govind Sawaji,M,INC,240759,Natushridhar Dattaray,M,BJP,222271,18488,1989
235,Maharashtra,Raigad,GEN,Antulay A. R.,M,INC,333950,Patil D. B.,M,PWP,218516,115434,1989
236,Maharashtra,Mumbai South,GEN,Deora Murli,M,INC,178986,Sharma Premkumar Shankardatt,M,BJP,161247,17739,1989
237,Maharashtra,Mumbai South Central,GEN,Vamanrao Mahadik,M,IND,160167,Dadasaheb Rupwate,M,INC,149701,10466,1989
238,Maharashtra,Mumbai North Central,GEN,Vidyadhar Sambhaji Gokhale,M,SHS,254841,Dighe Sharad Shankar,M,INC,246656,8185,1989
239,Maharashtra,Mumbai North East,GEN,Mehta Jayawanti Navinchandra,F,BJP,414282,Gurudas Kamat,M,INC,342727,71555,1989
240,Maharashtra,Mumbai North West,GEN,Sunil Dutt,M,INC,316203,Arun Sathe,M,BJP,243629,72574,1989
241,Maharashtra,Mumbai North,GEN,Ram Naik,M,BJP,362787,Chandrakant Gosalia,M,INC,262582,100205,1989
242,Maharashtra,Thane,GEN,Kapse Ramchandra Ganesh,M,BJP,467892,Gholap Shantaram Gopal,M,INC,379628,88264,1989
243,Maharashtra,Palghar,ST,Damodar Baraku Shingada,M,INC,196747,Vanga Chintaman Navsha,M,BJP,171967,24780,1989
244,Maharashtra,Nashik,GEN,Aher Daula Sonuji,M,BJP,287267,Mane Murlidhar Pandurang,M,INC,256614,30653,1989
245,Maharashtra,Malegaon,ST,Mahale Haribhau,M,JD,235376,Chavan Harishchandra Deoram,M,INC,221322,14054,1989
246,Maharashtra,Dhule,ST,Bhoy Reshma Motiram,M,INC,213059,Chaudhari Govindaro Shivram,M,BJP,190492,22567,1989
247,Maharashtra,Nandurbar,ST,Gavit Mankrao Hodlya,M,INC,240925,K. G. Padvi,M,JD,134459,106466,1989
248,Maharashtra,Erandol,GEN,Patil Uttamrao Laxmanrao,M,BJP,217057,Patil Vijay Naval,M,INC,212500,4557,1989
249,Maharashtra,Jalgaon,GEN,Mahajan Yadav Shivram,M,INC,208992,Gunwant Rambhu Sarode,M,BJP,203556,5436,1989
250,Maharashtra,Buldhana,SC,Kale Sukhdeo Nandaji,M,BJP,297984,Wasnik Mukul Balkrishna,M,INC,231990,65994,1989
251,Maharashtra,Akola,GEN,Phundkar Pandurang Pundlik,M,BJP,322384,Azhar Hussain,M,INC,171015,151369,1989
252,Maharashtra,Washim,GEN,Deshmukh Anantrao Vitthalrao,M,INC,306935,Yedatkar Laxmanrao Hanguji,M,IND,171081,135854,1989
253,Maharashtra,Amravati,GEN,Sudam Deshmukh,M,CPI,309699,Ushatai Choudhari,F,INC,169460,140239,1989
254,Maharashtra,Ramtek,GEN,P.V. Narsimharao,M,INC,257800,Hajare Pandurang Jairamji,M,JD,223330,34470,1989
255,Maharashtra,Nagpur,GEN,Purhit Banwarilal Bhagwandas,M,INC,277292,Kukreja Arjundas,M,BJP,187292,90000,1989
256,Maharashtra,Bhandara‑Gondiya,GEN,Khushal Parasram Sopche,M,BJP,285843,Keshaorao Atmaramji Pardhi,M,INC,245749,40094,1989
257,Maharashtra,Gadchiroli‑Chimur,GEN,Shiwnkar Manoharrao Sukaji,M,BJP,293413,Patel Prapholbhai Manoharbhai,M,INC,259809,33604,1989
258,Maharashtra,Chandrapur,GEN,Potdukhe Shantaram Rajeshwar,M,INC,243854,Mungantiwar Sudhir Sachidanand,M,BJP,193397,50457,1989
259,Maharashtra,Wardha,GEN,Sathe Vasant Purushottam,M,INC,222046,Ghangare Ramchandra Marotrao,M,CPI,196216,25830,1989
260,Maharashtra,Yavatmal‑Washim,GEN,Uttamrao Deorao Patil,M,INC,228713,Suresh Lonkar,M,IND,201974,26739,1989
261,Maharashtra,Hingoli,GEN,Uttam Rathod,M,INC,271595,Gundewar Vilasarao Naganathrao,M,BJP,200425,71170,1989
262,Maharashtra,Nanded,GEN,Kabde Venkatesh Rukhmaji,M,JD,278320,Ashok Shankarrao Chavan,M,INC,254207,24113,1989
263,Maharashtra,Parbhani,GEN,Deshmukh Ashok Anandrao,M,IND,229569,Yadav Ramrao Narayanrao,M,INC,163185,66384,1989
264,Maharashtra,Jalna,GEN,Pundlik Hari Danwe,M,BJP,310694,Pawar Balasaheb Ramrao,M,INC,248729,61965,1989
265,Maharashtra,Aurangabad,GEN,Moroshwar Save,M,IND,322467,Suresh Patil,M,INC,304643,17824,1989
266,Maharashtra,Beed,GEN,Dhakno Babanrao Dadaba,M,JD,229496,Kshirsagar Kesharbai Sonajirao,F,INC,227511,1985,1989
267,Maharashtra,Latur,GEN,Patil Shivraj Vishwanath,M,INC,304733,Bapu Kaldate,M,JD,260878,43855,1989
268,Maharashtra,Osmanabad,SC,Kamble Arvind Tulshiram,M,INC,252841,Ghodke Kundlikrao Eknath,M,PWP,102749,150092,1989
269,Maharashtra,Solapur,GEN,Sadul Dharmanna Mondayya,M,INC,281909,Valyal Lingraj Balirayya,M,BJP,146831,135078,1989
270,Maharashtra,Pandharpur,SC,Thorat Sandipan Bhagwan,M,INC,296671,Gaikwad Jaydeo Maruti,M,BRP,78527,218144,1989
271,Maharashtra,Ahmednagar,GEN,Gadakh .Y.K.,M,INC,297209,Faranda N.S,M,BJP,143464,153745,1989
272,Maharashtra,Kopargaon,GEN,Vikhe E.V.,M,INC,248106,Gunjal V.S.,M,BJP,127048,121058,1989
273,Maharashtra,Khed,GEN,Bankhele Kisanrao Baburao,M,JD,242442,More Ramkrishan Sadashiv,M,INC,226646,15796,1989
274,Maharashtra,Pune,GEN,Gadgil Vitthalaro Narhar,M,INC,296051,Anna Joshi,M,BJP,287870,8181,1989
275,Maharashtra,Baramati,GEN,Patil Shankarrao Bajirao,M,INC,384513,Kakde Sambhajirao Sahebrao,M,JD,213421,171092,1989
276,Maharashtra,Satara,GEN,Bhosale Prataprao Baburao,M,INC,369467,D. D. Ranavare,M,JD,52476,316991,1989
277,Maharashtra,Karad,GEN,Chavan Premalabai Dajisaheb,F,INC,340631,Naikawadi Nagnnath Ramchandra,M,IND,147466,193165,1989
278,Maharashtra,Sangli,GEN,Patil Prakashbapu Vasantrao,M,INC,361753,Dange Anna Alais Ranchandra Mahadeo,M,BJP,153477,208276,1989
279,Maharashtra,Ichalkaranji,GEN,Mane Balasaheb Alais Rajaram Shankarrao,M,INC,275674,Appasahed Alais S.R.Patil,M,IND,202584,73090,1989
280,Maharashtra,Kolhapur,GEN,Gaikwad Udaysingrao Nanasaheb,M,INC,274676,Kalikate Govindrao Tukaram,M,PWP,233548,41128,1989
281,Manipur,Inner Manipur,GEN,N.Tombi Singh,M,INC,154679,Haobam Bhuban,M,MRP,147128,7551,1989
282,Manipur,Outer Manipur,ST,Meijinlung Kamson,M,INC,233150,P.Gante,M,KNA,108085,125065,1989
283,Meghalaya,Shillong,GEN,Peter G.Marbaning,M,INC,148657,G.G.Swell,M,IND,135372,13285,1989
284,Meghalaya,Tura,GEN,Sanford Marak,M,INC,115553,Lamberth K. Sangma,M,IND,54675,60878,1989
285,Mizoram,Mizoram,ST,C.Silvera,M,INC,109571,Zoramthanga,M,MNF,70749,38822,1989
286,Nagaland,Nagaland,GEN,Shikino Sam,M,INC,363071,Vizol,M,NPC,239124,123947,1989
287,Odisha,Mayurbhanj,ST,Bhagey Gobardhan,M,JD,145867,Saraswati Hembram,F,INC,123279,22588,1989
288,Odisha,Balasore,GEN,Samarendra Kundu,M,JD,362537,Chintamani Jena,M,INC,244733,117804,1989
289,Odisha,Bhadrak,SC,Mangaraj Malik,M,JD,376546,Ananta Prasad Sethi,M,INC,270019,106527,1989
290,Odisha,Jajpur,SC,Anadi Charan Das,M,JD,326710,Rama Chandra Mallick,M,INC,247378,79332,1989
291,Odisha,Kendrapara,GEN,Rabi Ray,M,JD,348881,Bhagahat Prasad Mohanti,M,INC,252090,96791,1989
292,Odisha,Cuttack,GEN,Srikanta Jena,M,JD,414828,Jayanti Patnaik,F,INC,210143,204685,1989
293,Odisha,Jagatsinghpur,GEN,Lokanath Choudhary,M,CPI,408057,Basudev Mohapatra,M,INC,259921,148136,1989
294,Odisha,Puri,GEN,Nilamani Routray,M,JD,367618,Brajamohan Mohanti,M,INC,228046,139572,1989
295,Odisha,Bhubaneswar,GEN,Sivaji Patnaik,M,CPI,332005,Bipin Dash,M,INC,186659,145346,1989
296,Odisha,Aska,GEN,Ananta Narayan Singh Deo,M,JD,315979,Somnath Rath,M,INC,185684,130295,1989
297,Odisha,Brahmapur,GEN,Gopinath Gajpathi Narayan Deo,M,INC,232082,Surjya Narayan Patro,M,JD,217336,14746,1989
298,Odisha,Koraput,ST,Gridhar Gamango,M,INC,200126,Jayaram Paugi,M,JD,154673,45453,1989
299,Odisha,Nowrangpur,ST,Khagapati Pradhani,M,INC,181934,Jadab Majhi,M,JD,178482,3452,1989
300,Odisha,Kalahandi,GEN,Bahkta Charan Das,M,JD,211929,Jagannath Pattnaik,M,INC,159977,51952,1989
301,Odisha,Kandhamal,SC,Nakul Nayak,M,JD,279497,Radhakanta Digal,M,INC,214956,64541,1989
302,Odisha,Bolangir,GEN,Balgopal Mishra,M,JD,327216,Nityananda Misra,M,INC,158346,168870,1989
303,Odisha,Sambalpur,GEN,Bhabani Shankar Hota,M,JD,322270,Krupasindhu Bhoi,M,INC,220687,101583,1989
304,Odisha,Deogarh,GEN,Ravi Narayan Pani,M,JD,324121,Sriballav Panigrahi,M,INC,202704,121417,1989
305,Odisha,Dhenkanal,GEN,Bhajaman Behra,M,JD,336435,Raja Ramakhya Prasad Singhdeo,M,INC,213430,123005,1989
306,Odisha,Sundargarh,ST,Dabananda Amat,M,JD,245380,Maurice Kujur,M,INC,153628,91752,1989
307,Odisha,Keonjhar,ST,Govind Chandra Munda,M,JD,279226,Kumar Majhi,M,INC,152694,126532,1989
308,Punjab,Gurdaspur,GEN,Sukhbans Kaur,F,INC,220755,Chaun Singh Sidhu,M,SAD,143540,77215,1989
309,Punjab,Amritsar,GEN,Kirpal Singh,M,IND,272427,Raghunandan Lal Bhatia,M,INC,149214,123213,1989
310,Punjab,Tarn Taran,GEN,Simaranjit Singh Mann,M,SAD,527707,Ajit Singh Mann,M,INC,47290,480417,1989
311,Punjab,Jalandhar,GEN,I.K.Gujral,M,JD,262032,Rajinder Singh,M,INC,181674,80358,1989
312,Punjab,Phillaur,SC,Harbhajan Lakha,M,BSP,173592,Charanjit Singh,M,SAD(B),165468,8124,1989
313,Punjab,Hoshiarpur,GEN,Kamal Chaudhary,M,INC,176176,Satnam Singh,M,BSP,108067,68109,1989
314,Punjab,Ropar,SC,Bimal Kaur,F,SAD,424010,Raja Singh,M,INC,193434,230576,1989
315,Punjab,Patiala,GEN,Atinderpal Singh,M,IND,294172,Vinod Kumar S/O Kidar Nath,M,INC,212912,81260,1989
316,Punjab,Ludhiana,GEN,Rajinder Kaur Bulara,F,SAD,357349,Gurcharan Singh Galib,M,INC,223620,133729,1989
317,Punjab,Sangrur,GEN,Rajdev Singh,M,SAD,242443,Chand Singh,M,CPI,137900,104543,1989
318,Punjab,Bathinda,SC,Sucha Singh,M,SAD,316979,Gurdev Singh Gill,M,INC,109599,207380,1989
319,Punjab,Faridkot,GEN,Jagdev Singh,M,SAD,305521,Harcharan Singh,M,INC,148138,157383,1989
320,Punjab,Ferozpur,GEN,Dhian Singh,M,IND,202132,Jagmeet Singh,M,INC,169282,32850,1989
321,Rajasthan,Ganganagar,SC,Bega Ram,M,JD,307279,Heera Lal Indora,M,INC,243746,63533,1989
322,Rajasthan,Bikaner,GEN,Shopat Singh Makkassar,M,CPI,296719,Manphool Singh,M,INC,228948,67771,1989
323,Rajasthan,Churu,GEN,Daulat Ram Saran,M,JD,318907,Narendra Budania,M,INC,194237,124670,1989
324,Rajasthan,Jhunjhunu,GEN,Jagdeep Jhankar,M,JD,421686,Mohd. Ayub Khan,M,INC,259705,161981,1989
325,Rajasthan,Sikar,GEN,Devi Lal,M,JD,375855,Balram,M,INC,329099,46756,1989
326,Rajasthan,Jaipur,GEN,Girdhari Lal Bhargava,M,BJP,384125,Bhawani Singh,M,INC,299638,84487,1989
327,Rajasthan,Dausa,GEN,Nathu Singh,M,BJP,330749,Nawal Kishore Sharma,M,INC,213899,116850,1989
328,Rajasthan,Alwar,GEN,Ramji Lal Yadav,M,JD,252824,Ram Singh Yadav,M,INC,164309,88515,1989
329,Rajasthan,Bharatpur,GEN,Vishwendra Singh,M,JD,323174,Rajesh Pilot,M,INC,252722,70452,1989
330,Rajasthan,Bayana,SC,Than Singh Jatav,M,BJP,217702,Shanti Pahadia,F,INC,154574,63128,1989
331,Rajasthan,Sawai Madhopur,ST,Kirori Lal,M,BJP,374601,Ram Kumar,M,INC,176468,198133,1989
332,Rajasthan,Ajmer,GEN,Rasa Singh,M,BJP,308254,Govind Singh,M,INC,200215,108039,1989
333,Rajasthan,Tonk,SC,Gopal Pacherwal,M,JD,294697,Banwari Lal,M,INC,186768,107929,1989
334,Rajasthan,Kota,GEN,Dau Dayal Joshi,M,BJP,314135,Shanti Kumar Dhariwal,M,INC,185495,128640,1989
335,Rajasthan,Jhalawar,GEN,Vasundhara Rajey,F,BJP,304728,Shiv Narain,M,INC,158187,146541,1989
336,Rajasthan,Banswara,ST,Heera Bhai,M,JD,296594,Mahendra Kumar Parmar,M,INC,187269,109325,1989
337,Rajasthan,Salumber,ST,Nand Lal Meena,M,BJP,203888,Bheru Lal Meena,M,INC,203010,878,1989
338,Rajasthan,Udaipur,GEN,Gulab Chan Kataria,M,BJP,339665,Indu Bala Sukhadia,F,INC,209163,130502,1989
339,Rajasthan,Chittorgarh,GEN,Mahendra Singh,M,BJP,397056,Nirmala Kumari,F,INC,205318,191738,1989
340,Rajasthan,Bhilwara,GEN,Hamendra Singh,M,JD,290952,Girdhari Lal,M,INC,158855,132097,1989
341,Rajasthan,Pali,GEN,Gumanmall Lodha,M,BJP,338797,Laxmimail Singhvi,M,INC,171469,167328,1989
342,Rajasthan,Jalore,SC,Kailash Meghwal,M,BJP,300512,Buta Singh,M,INC,247107,53405,1989
343,Rajasthan,Barmer,GEN,Kalyan Singh Kalvi,M,JD,367570,Virdhi Chand,M,INC,210115,157455,1989
344,Rajasthan,Jodhpur,GEN,Jaswant Singh S/O Sardar Singh,M,BJP,295993,Ashok Gahlot,M,INC,229747,66246,1989
345,Rajasthan,Nagaur,GEN,Nathu Ram Mirdha,M,JD,406075,Ram Niwas Mirdha,M,INC,215805,190270,1989
346,Sikkim,Sikkim,GEN,Nandu Thapa,M,SSP,91608,Dil Kumari Bhandari,F,INC,28822,62786,1989
347,Tamil Nadu,Chennai North,GEN,D. Pandian,M,INC,445197,N. V. M. Somu,M,DMK,331426,113771,1989
348,Tamil Nadu,Chennai Central,GEN,Anbarasu Era,M,INC,329739,Kalinidhi A.,M,DMK,263333,66406,1989
349,Tamil Nadu,Chennai South,GEN,Vyjayantimala Bali,F,INC,445864,Arunachalam Alias Aladi Aruna,M,DMK,320020,125844,1989
350,Tamil Nadu,Sriperumbudur,SC,Maragatham Chandrasekhar,F,INC,387795,"Ganesan, K.",M,DMK,233244,154551,1989
351,Tamil Nadu,Kancheepuram,GEN,Kanchee Paneer,M,AIADMK,338711,Ramu. M. V.,M,DMK,215844,122867,1989
352,Tamil Nadu,Arakkonam,GEN,"Jeevarathinam, R.",M,INC,299587,"Murthy, K.",M,DMK,237194,62393,1989
353,Tamil Nadu,Vellore,GEN,"Abdul Samad, A. K. A.",M,INC,356637,"Abdul Latheef, M.",M,DMK,195787,160850,1989
354,Tamil Nadu,Tiruppattur,GEN,"Jayamohan, A.",M,INC,376733,"Alagiri, K. C.",M,DMK,241900,134833,1989
355,Tamil Nadu,Vandavasi,GEN,"Balaraman, L.",M,INC,313160,"Venugopal, D",M,DMK,212988,100172,1989
356,Tamil Nadu,Tindivanam,GEN,"Eramadass, R.",M,INC,299184,"Dhayanithi, N.",M,DMK,198469,100715,1989
357,Tamil Nadu,Cuddalore,GEN,P. R. S. Venkatesan,M,INC,331617,Bhaskaran,M,DMK,214782,116835,1989
358,Tamil Nadu,Chidambaram,SC,"Vallalperuman, P.",M,INC,205229,"Ayyasamy, A.",M,DMK,176946,28283,1989
359,Tamil Nadu,Dharmapuri,GEN,"Sekhar, M. G.",M,AIADMK,315921,"Elangovan, B. D.",M,PMK,202901,113020,1989
360,Tamil Nadu,Krishnagiri,GEN,"Ramamoorthy, K.",M,INC,362376,"Venkataswamy, B.",M,JD,160882,201494,1989
361,Tamil Nadu,Rasipuram,SC,"Devarajan, B.",M,INC,421674,"Mayavan, R.",M,DMK,169699,251975,1989
362,Tamil Nadu,Salem,GEN,Rangarajan Kumarmangalam,M,INC,400936,Karthikeyan M.,M,DMK,159166,241770,1989
363,Tamil Nadu,Tiruchengode,GEN,"Palanisamy, K.C.",M,AIADMK,509847,Poongothi Thirumathi C.,F,DMK,237576,272271,1989
364,Tamil Nadu,Nilgiris,GEN,"Prabhu, R.",M,INC,455411,"Mahalingam, S.A.",M,DMK,281640,173771,1989
365,Tamil Nadu,Tiruppur,GEN,"Narayanan, P.G.",M,AIADMK,400932,"Pariasamy, N.K.K.",M,DMK,174975,225957,1989
366,Tamil Nadu,Coimbatore,GEN,"Kuppusamy, C.K.",M,INC,426721,"Umanath, R.",M,CPI,286653,140068,1989
367,Tamil Nadu,Pollachi,SC,"Raja Ravi Varma, B.",M,AIADMK,428704,"Aurmugham, M",M,CPI,197395,231309,1989
368,Tamil Nadu,Palani,GEN,"Senapathi Gounder, A.",M,INC,316938,Rajkumar Mandradiar,M,DMK,236025,80913,1989
369,Tamil Nadu,Dindigul,GEN,"Srinivasan, C.",M,AIADMK,434966,"Varatharajan, N",M,CPI,199598,235368,1989
370,Tamil Nadu,Madurai,GEN,A.G.S. Ram Babu,M,INC,456442,V.Velusamy,M,DMK,242664,213778,1989
371,Tamil Nadu,Periyakulam,GEN,"Mothiah, R.",M,AIADMK,402691,"Mahandiran, A.K.Cumbum",M,DMK,181287,221404,1989
372,Tamil Nadu,Karur,GEN,"Thambithurai, M.",M,AIADMK,484492,Palanisamy. K.C.,M,DMK,245741,238751,1989
373,Tamil Nadu,Tiruchirappalli,GEN,L.Adaikalaraj,M,INC,429185,T.K.Rengarajan,M,CPI,259219,169966,1989
374,Tamil Nadu,Perambalur,SC,"Asokaraj, A.",M,AIADMK,357565,"Panovaikaruthazhan, S.",M,DMK,221389,136176,1989
375,Tamil Nadu,Mayiladuthurai,GEN,Pakeer Mohamed Hajee E.S.M,M,INC,352492,"Kalyanam, P.",M,DMK,250547,101945,1989
376,Tamil Nadu,Nagapattinam,SC,"Selvarasu, M",M,CPI,341921,"Veeramurasu, N.S.",M,INC,320398,21523,1989
377,Tamil Nadu,Thanjavur,GEN,"Singravadivel, S",M,INC,371967,"Palanimanickam, S",M,DMK,274820,97147,1989
378,Tamil Nadu,Pudukkottai,GEN,"Sundaraja, N.",M,INC,518762,"Selvaraj, A.",M,DMK,247626,271136,1989
379,Tamil Nadu,Sivaganga,GEN,"Chidambaram, P.",M,INC,430290,"Ganesan, A.",M,DMK,210738,219552,1989
380,Tamil Nadu,Ramanathapuram,GEN,"Rajeshwaran, V.",M,INC,398145,"Thangavelan, S.P",M,DMK,218601,179544,1989
381,Tamil Nadu,Sivakasi,GEN,K.Kalimuthu,M,AIADMK,450376,V.Gopalsamy,M,DMK,313308,137068,1989
382,Tamil Nadu,Tirunelveli,GEN,Janartanan,M,AIADMK,394444,D.S.A. Sivaprakasam,M,DMK,203309,191135,1989
383,Tamil Nadu,Tenkasi,SC,M.Arunachalam,M,INC,393075,R.Krishan,M,CPI,220368,172707,1989
384,Tamil Nadu,Tiruchendur,GEN,Dhanuskodi Athithan R.,M,INC,385656,Karthikeyan A.,M,DMK,173585,212071,1989
385,Tamil Nadu,Nagercoil,GEN,N.Dennis,M,INC,292817,D.Kumaradhass,M,JD,214020,78797,1989
386,Tripura,Tripura West,GEN,Santosh Mohan Dev,M,INC,410904,Manik Sarkar,M,CPI,244749,166155,1989
387,Tripura,Tripura East,ST,Manikya Bikram Kishore Debbarma Bahadur,M,INC,292190,Baju Banriyan,M,CPI,283789,8401,1989
388,Uttar Pradesh,Tehri Garhwal,GEN,Brahm Dutt,M,INC,159470,Indramani Badoni,M,IND,147086,12384,1989
389,Uttar Pradesh,Garhwal,GEN,Chandra Mohan,M,JD,164480,Satpalji Maharaj,M,INC,163473,1007,1989
390,Uttar Pradesh,Almora,GEN,Harish Chandra Singh Rawat,M,INC,149703,Kashi Singh Airi,M,IND,138902,10801,1989
391,Uttar Pradesh,Nainital‑Udhamsingh Nagar,GEN,Mahendra Singh Pal,M,JD,181938,Satyaendra Chandra Guriya,M,INC,161490,20448,1989
392,Uttar Pradesh,Bijnor,SC,Mayawati,F,BSP,183189,Mangal Ram Premi,M,JD,174310,8879,1989
393,Uttar Pradesh,Amroha,GEN,Har Govind,M,JD,271559,Khursheed Ahmad,M,INC,123477,148082,1989
394,Uttar Pradesh,Moradabad,GEN,Ghulam Mohd. Khan Haji,M,JD,245760,Indra Mohini,F,INC,163843,81917,1989
395,Uttar Pradesh,Rampur,GEN,Zulfiqar Ali Khan,M,INC,159144,Rajendra Kumar Sharma,M,BJP,148352,10792,1989
396,Uttar Pradesh,Sambhal,GEN,S.P.Yadava,M,JD,215582,Shanti Devi,F,INC,173085,42497,1989
397,Uttar Pradesh,Budaun,GEN,Sharad Yadav,M,JD,225712,Ram Naresh Yadav,M,INC,133626,92086,1989
398,Uttar Pradesh,Aonla,GEN,Raj Veer Singh,M,BJP,180778,Jai Pal Singh Kashyap,M,IND,102289,78489,1989
399,Uttar Pradesh,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,159502,Begum Abida Ahmed,F,INC,116337,43165,1989
400,Uttar Pradesh,Pilibhit,GEN,Maneka Gandhi,F,JD,269044,Bhanu Partap Singh,M,INC,137824,131220,1989
401,Uttar Pradesh,Shahjahanpur,GEN,Satay Pal Singh,M,JD,168426,Kunwar Jotender Prasad,M,INC,158988,9438,1989
402,Uttar Pradesh,Kheri,GEN,Usha Verma,F,INC,169124,Gaindan Lal Kanaujia,M,BJP,114738,54386,1989
403,Uttar Pradesh,Shahabad,GEN,Dharamgaj Singh,M,INC,162775,Surendra Vikram Singh,M,JD,155500,7275,1989
404,Uttar Pradesh,Sitapur,GEN,Rajendra Kumari Bajpai,F,INC,156906,Shiv Sevak,M,JD,147748,9158,1989
405,Uttar Pradesh,Misrikh,SC,Ram Lal Rahi,M,INC,215053,Gokaran Parsad,M,JD,128662,86391,1989
406,Uttar Pradesh,Hardoi,SC,Parmai Lal,M,JD,199552,Manni Lal,M,INC,175087,24465,1989
407,Uttar Pradesh,Lucknow,GEN,Mandhata Singh,M,JD,110433,Dauji,M,INC,95137,15296,1989
408,Uttar Pradesh,Mohanlalganj,SC,Sarju Prasad Saroj,M,JD,162689,Jagannath Prasad,M,INC,144513,18176,1989
409,Uttar Pradesh,Unnao,GEN,Anwar Ahmad,M,JD,145029,Ziaur Rahman Ansari,M,INC,115664,29365,1989
410,Uttar Pradesh,Rae Bareli,GEN,Sheila Kaul,F,INC,197658,Rajendra Pratap Singh,M,JD,113879,83779,1989
411,Uttar Pradesh,Pratapgarh,GEN,Raja Dinesh Singh,M,INC,165870,Abhai Pratap Singh,M,JD,161664,4206,1989
412,Uttar Pradesh,Amethi,GEN,Rajiv Gandhi,M,INC,271407,Raj Mohan Gandhi,M,JD,69269,202138,1989
413,Uttar Pradesh,Sultanpur,GEN,Ram Singh,M,JD,177714,Raj Karan Singh,M,INC,139118,38596,1989
414,Uttar Pradesh,Akbarpur,SC,Ram Awadh,M,JD,216807,Ram Piyare Suman,M,INC,130973,85834,1989
415,Uttar Pradesh,Faizabad,GEN,Mitra Sen,M,CPI,191027,Nirmal Khatri,M,INC,185172,5855,1989
416,Uttar Pradesh,Barabanki,SC,Ram Sagar,M,JD,199180,Ram Kinkar,M,INC,135063,64117,1989
417,Uttar Pradesh,Kaiserganj,GEN,Rudra Sen Chaudhary,M,BJP,131064,Ram Veer Singh,M,INC,127237,3827,1989
418,Uttar Pradesh,Bahraich,GEN,Arif Mohd. Khan,M,JD,142399,A.R.Kidwai,F,INC,120760,21639,1989
